reporting_entity_id,year,month,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
3,2001,2,0.10,,0.08,0.07,,,0.23,0.09,EIA861M
3,2001,3,0.11,,0.09,0.08,,,0.27,0.10,EIA861M
3,2001,4,0.11,,0.09,0.08,,,0.36,0.10,EIA861M
3,2001,5,0.11,,0.09,0.07,,,0.48,0.10,EIA861M
3,2001,6,0.11,,0.09,0.08,,,0.64,0.10,EIA861M
3,2001,7,0.11,,0.09,0.08,,,0.54,0.10,EIA861M
3,2001,8,0.12,,0.09,0.08,,,0.38,0.10,EIA861M
3,2001,9,0.11,,0.09,0.08,,,0.30,0.10,EIA861M
3,2001,10,0.12,,0.10,0.08,,,0.23,0.11,EIA861M
3,2001,11,0.12,,0.10,0.08,,,0.20,0.11,EIA861M
3,2001,12,0.11,,0.09,0.08,,,0.17,0.10,EIA861M
3,2002,1,0.11,,0.09,0.08,,,0.18,0.10,EIA861M
3,2002,2,0.11,,0.09,0.08,,,0.23,0.10,EIA861M
3,2002,3,0.11,,0.09,0.08,,,0.27,0.10,EIA861M
3,2002,4,0.11,,0.09,0.08,,,0.36,0.10,EIA861M
3,2002,5,0.11,,0.09,0.08,,,0.48,0.10,EIA861M
3,2002,6,0.11,,0.09,0.08,,,0.64,0.10,EIA861M
3,2002,7,0.11,,0.09,0.08,,,0.54,0.10,EIA861M
3,2002,8,0.11,,0.09,0.08,,,0.38,0.10,EIA861M
3,2002,9,0.11,,0.09,0.08,,,0.29,0.10,EIA861M
3,2002,10,0.11,,0.09,0.07,,,0.22,0.10,EIA861M
3,2002,11,0.10,,0.08,0.07,,,0.19,0.09,EIA861M
3,2002,12,0.10,,0.08,0.07,,,0.17,0.09,EIA861M
3,2003,1,0.10,,0.08,0.07,,,0.18,0.09,EIA861M
3,2003,2,0.10,,0.08,0.07,,,0.22,0.09,EIA861M
3,2003,3,0.10,,0.08,0.06,,,0.27,0.09,EIA861M
3,2003,4,0.11,,0.09,0.08,,,0.35,0.10,EIA861M
3,2003,5,0.11,,0.09,0.08,,,0.47,0.10,EIA861M
3,2003,6,0.11,,0.09,0.08,,,0.63,0.10,EIA861M
3,2003,7,0.11,,0.09,0.09,,,0.54,0.10,EIA861M
3,2003,8,0.11,,0.09,0.07,,,0.37,0.10,EIA861M
3,2003,9,0.11,,0.09,0.08,,,0.30,0.10,EIA861M
3,2003,10,0.11,,0.09,0.09,,,0.22,0.10,EIA861M
3,2003,11,0.11,,0.09,0.08,,,0.21,0.10,EIA861M
3,2003,12,0.11,,0.09,0.09,,,0.18,0.10,EIA861M
3,2004,1,0.11,,0.09,0.07,,,,0.10,EIA861M
3,2004,2,0.11,,0.09,0.07,,,,0.10,EIA861M
3,2004,3,0.11,,0.08,0.07,,,,0.10,EIA861M
3,2004,4,0.11,,0.09,0.08,,,,0.10,EIA861M
3,2004,5,0.12,,0.09,0.08,,,,0.10,EIA861M
3,2004,6,0.12,,0.10,0.09,,,,0.11,EIA861M
3,2004,7,0.12,,0.09,0.08,,,,0.10,EIA861M
3,2004,8,0.12,,0.10,0.08,,,,0.11,EIA861M
3,2004,9,0.12,,0.09,0.08,,,,0.10,EIA861M
3,2004,10,0.12,,0.09,0.08,,,,0.10,EIA861M
3,2004,11,0.11,,0.09,0.08,,,,0.10,EIA861M
3,2004,12,0.11,,0.09,0.08,,,,0.10,EIA861M
3,2005,1,0.11,,0.09,0.08,,,,0.10,EIA861M
3,2005,2,0.12,,0.09,0.08,,,,0.10,EIA861M
3,2005,3,0.12,,0.09,0.08,,,,0.10,EIA861M
3,2005,4,0.12,,0.09,0.08,,,,0.11,EIA861M
3,2005,5,0.13,,0.10,0.09,,,,0.11,EIA861M
3,2005,6,0.12,,0.10,0.09,,,,0.11,EIA861M
3,2005,7,0.13,,0.10,0.09,,,,0.11,EIA861M
3,2005,8,0.13,,0.11,0.09,,,,0.12,EIA861M
3,2005,9,0.12,,0.10,0.09,,,,0.11,EIA861M
3,2005,10,0.13,,0.10,0.09,,,,0.11,EIA861M
3,2005,11,0.13,,0.10,0.09,,,,0.11,EIA861M
3,2005,12,0.12,,0.10,0.09,,,,0.11,EIA861M
3,2006,1,0.13,,0.10,0.09,,,,0.11,EIA861M
3,2006,2,0.13,,0.11,0.06,,,,0.12,EIA861M
3,2006,3,0.13,,0.10,0.09,,,,0.11,EIA861M
3,2006,4,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2006,5,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2006,6,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2006,7,0.15,,0.12,0.11,,,,0.13,EIA861M
3,2006,8,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2006,9,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2006,10,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2006,11,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2006,12,0.15,,0.13,0.11,,,,0.13,EIA861M
3,2007,1,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2007,2,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2007,3,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2007,4,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2007,5,0.14,,0.11,0.09,,,,0.12,EIA861M
3,2007,6,0.13,,0.11,0.11,,,,0.12,EIA861M
3,2007,7,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2007,8,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2007,9,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2007,10,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2007,11,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2007,12,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2008,1,0.13,,0.11,0.09,,,,0.12,EIA861M
3,2008,2,0.13,,0.11,0.09,,,,0.12,EIA861M
3,2008,3,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2008,4,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2008,5,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2008,6,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2008,7,0.15,,0.13,0.11,,,,0.14,EIA861M
3,2008,8,0.15,,0.13,0.11,,,,0.14,EIA861M
3,2008,9,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2008,10,0.15,,0.13,0.11,,,,0.14,EIA861M
3,2008,11,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2008,12,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2009,1,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2009,2,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2009,3,0.15,,0.13,0.13,,,,0.14,EIA861M
3,2009,4,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2009,5,0.16,,0.14,0.12,,,,0.15,EIA861M
3,2009,6,0.16,,0.15,0.14,,,,0.15,EIA861M
3,2009,7,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2009,8,0.14,,0.12,0.10,,,,0.12,EIA861M
3,2009,9,0.15,,0.12,0.11,,,,0.13,EIA861M
3,2009,10,0.14,,0.12,0.13,,,,0.13,EIA861M
3,2009,11,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2009,12,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2010,1,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2010,2,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2010,3,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2010,4,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2010,5,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2010,6,0.12,,0.10,0.09,,,,0.11,EIA861M
3,2010,7,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2010,8,0.13,,0.10,0.10,,,,0.11,EIA861M
3,2010,9,0.13,,0.11,0.09,,,,0.12,EIA861M
3,2010,10,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2010,11,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2010,12,0.13,,0.11,0.11,,,,0.12,EIA861M
3,2011,1,0.13,,0.11,0.09,,,,0.12,EIA861M
3,2011,2,0.13,,0.11,0.11,,,,0.12,EIA861M
3,2011,3,0.12,,0.10,0.10,,,,0.11,EIA861M
3,2011,4,0.15,,0.13,0.11,,,,0.14,EIA861M
3,2011,5,0.15,,0.12,0.11,,,,0.13,EIA861M
3,2011,6,0.15,,0.13,0.11,,,,0.13,EIA861M
3,2011,7,0.15,,0.13,0.11,,,,0.14,EIA861M
3,2011,8,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2011,9,0.15,,0.13,0.11,,,,0.13,EIA861M
3,2011,10,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2011,11,0.14,,0.12,0.12,,,,0.13,EIA861M
3,2011,12,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2012,1,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2012,2,0.14,,0.11,0.10,,,,0.12,EIA861M
3,2012,3,0.13,,0.11,0.10,,,,0.12,EIA861M
3,2012,4,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2012,5,0.15,,0.12,0.11,,,,0.13,EIA861M
3,2012,6,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2012,7,0.16,,0.14,0.12,,,,0.15,EIA861M
3,2012,8,0.16,,0.13,0.12,,,,0.14,EIA861M
3,2012,9,0.12,,0.10,0.08,,,,0.11,EIA861M
3,2012,10,0.15,,0.14,0.13,,,,0.14,EIA861M
3,2012,11,0.13,,0.11,0.12,,,,0.12,EIA861M
3,2012,12,0.12,,0.10,0.09,,,,0.11,EIA861M
3,2013,1,0.14,,0.12,0.10,,,,0.13,EIA861M
3,2013,2,0.14,,0.12,0.10,,,,0.12,EIA861M
3,2013,3,0.15,,0.12,0.10,,,,0.14,EIA861M
3,2013,4,0.16,,0.13,0.11,,,,0.14,EIA861M
3,2013,5,0.15,,0.12,0.12,,,,0.14,EIA861M
3,2013,6,0.16,,0.13,0.12,,,,0.14,EIA861M
3,2013,7,0.16,,0.13,0.11,,,,0.14,EIA861M
3,2013,8,0.15,,0.12,0.11,,,,0.13,EIA861M
3,2013,9,0.15,,0.13,0.11,,,,0.14,EIA861M
3,2013,10,0.14,,0.11,0.10,,,,0.13,EIA861M
3,2013,11,0.15,,0.12,0.10,,,,0.13,EIA861M
3,2013,12,0.14,,0.12,0.11,,,,0.13,EIA861M
3,2014,1,0.15,,0.13,0.12,,,,0.14,EIA861M
3,2014,2,0.16,,0.13,0.11,,,,0.15,EIA861M
3,2014,3,0.16,,0.13,0.11,,,,0.14,EIA861M
3,2014,4,0.16,,0.13,0.12,,,,0.14,EIA861M
3,2014,5,0.17,,0.14,0.13,,,,0.15,EIA861M
3,2014,6,0.17,,0.15,0.14,,,,0.16,EIA861M
3,2014,7,0.17,,0.13,0.12,,,,0.15,EIA861M
3,2014,8,0.16,,0.13,0.11,,,,0.14,EIA861M
3,2014,9,0.16,,0.13,0.11,,,,0.14,EIA861M
3,2014,10,0.16,,0.13,0.12,,,,0.14,EIA861M
3,2014,11,0.16,,0.13,0.12,,,,0.14,EIA861M
3,2014,12,0.15,,0.12,0.10,,,,0.14,EIA861M
3,2015,1,0.15,,0.12,0.11,,,,0.14,EIA861M
3,2015,2,0.17,,0.14,0.13,,,,0.15,EIA861M
3,2015,3,0.16,,0.13,0.11,,,,0.14,EIA861M
3,2015,4,0.16,,0.13,0.12,,,,0.14,EIA861M
3,2015,5,0.18,,0.14,0.15,,,,0.16,EIA861M
3,2015,6,0.17,,0.14,0.12,,,,0.15,EIA861M
3,2015,7,0.18,,0.14,0.12,,,,0.16,EIA861M
3,2015,8,0.17,,0.14,0.12,,,,0.15,EIA861M
3,2015,9,0.17,,0.14,0.11,,,,0.15,EIA861M
3,2015,10,0.19,,0.15,0.16,,,,0.17,EIA861M
3,2015,11,0.18,,0.14,0.13,,,,0.15,EIA861M
3,2015,12,0.17,,0.14,0.12,,,,0.15,EIA861M
3,2016,1,0.18,,0.15,0.13,,,,0.16,EIA861M
3,2016,2,0.18,,0.15,0.14,,,,0.16,EIA861M
3,2016,3,0.17,,0.14,0.14,,,,0.15,EIA861M
3,2016,4,0.19,,0.15,0.14,,,,0.17,EIA861M
3,2016,5,0.19,,0.15,0.12,,,,0.16,EIA861M
3,2016,6,0.18,,0.15,0.11,,,,0.16,EIA861M
3,2016,7,0.17,,0.14,0.14,,,,0.15,EIA861M
3,2016,8,0.18,,0.15,0.12,,,,0.16,EIA861M
3,2016,9,0.18,,0.15,0.12,,,,0.16,EIA861M
3,2016,10,0.19,,0.15,0.13,,,,0.17,EIA861M
3,2016,11,0.20,,0.16,0.12,,,,0.18,EIA861M
3,2016,12,0.18,,0.15,0.14,,,,0.16,EIA861M
3,2017,1,0.19,,0.15,0.13,,,,0.17,EIA861M
3,2017,2,0.19,,0.16,0.14,,,,0.17,EIA861M
3,2017,3,0.20,,0.16,0.14,,,,0.18,EIA861M
3,2017,4,0.21,,0.17,0.16,,,,0.19,EIA861M
3,2017,5,0.20,,0.17,0.15,,,,0.18,EIA861M
3,2017,6,0.20,,0.16,0.15,,,,0.18,EIA861M
3,2017,7,0.20,,0.16,0.13,,,,0.17,EIA861M
3,2017,8,0.19,,0.16,0.15,,,,0.17,EIA861M
3,2017,9,0.19,,0.16,0.14,,,,0.17,EIA861M
3,2017,10,0.21,,0.17,0.15,,,,0.18,EIA861M
3,2017,11,0.21,,0.17,0.14,,,,0.19,EIA861M
3,2017,12,0.21,,0.18,0.18,,,,0.19,EIA861M
3,2018,1,0.20,,0.16,0.15,,,,0.18,EIA861M
3,2018,2,0.20,,0.16,0.15,,,,0.18,EIA861M
3,2018,3,0.19,,0.16,0.13,,,,0.17,EIA861M
3,2018,4,0.19,,0.16,0.14,,,,0.17,EIA861M
3,2018,5,0.19,,0.15,0.14,,,,0.17,EIA861M
3,2018,6,0.19,,0.15,0.14,,,,0.17,EIA861M
3,2018,7,0.19,,0.15,0.13,,,,0.17,EIA861M
3,2018,8,0.20,,0.16,0.13,,,,0.17,EIA861M
3,2018,9,0.20,,0.17,0.16,,,,0.18,EIA861M
3,2018,10,0.19,,0.16,0.12,,,,0.17,EIA861M
3,2018,11,0.19,,0.16,0.12,,,,0.17,EIA861M
3,2018,12,0.21,,0.17,0.18,,,,0.19,EIA861M
4,2001,1,0.09,,0.10,0.06,,,,0.07,EIA861M
4,2001,2,0.09,,0.10,0.07,,,,0.08,EIA861M
4,2001,3,0.11,,0.12,0.08,,,,0.09,EIA861M
4,2001,4,0.10,,0.11,0.07,,,,0.09,EIA861M
4,2001,5,0.10,,0.11,0.07,,,,0.08,EIA861M
4,2001,6,0.10,,0.11,0.07,,,,0.08,EIA861M
4,2001,7,0.10,,0.10,0.06,,,,0.08,EIA861M
4,2001,8,0.10,,0.11,0.07,,,,0.08,EIA861M
4,2001,9,0.10,,0.11,0.07,,,,0.08,EIA861M
4,2001,10,0.11,,0.12,0.08,,,,0.09,EIA861M
4,2001,11,0.09,,0.10,0.07,,,,0.08,EIA861M
4,2001,12,0.10,,0.11,0.08,,,,0.09,EIA861M
4,2002,1,0.09,,0.10,0.07,,,,0.08,EIA861M
4,2002,2,0.09,,0.10,0.07,,,,0.08,EIA861M
4,2002,3,0.10,,0.11,0.07,,,,0.08,EIA861M
4,2002,4,0.10,,0.11,0.07,,,,0.08,EIA861M
4,2002,5,0.10,,0.11,0.07,,,,0.08,EIA861M
4,2002,6,0.11,,0.11,0.07,,,,0.09,EIA861M
4,2002,7,0.11,,0.10,0.08,,,,0.09,EIA861M
4,2002,8,0.11,,0.09,0.07,,,,0.08,EIA861M
4,2002,9,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2002,10,0.11,,0.09,0.07,,,,0.08,EIA861M
4,2002,11,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2002,12,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2003,1,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2003,2,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2003,3,0.11,,0.10,0.07,,,,0.09,EIA861M
4,2003,4,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2003,5,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2003,6,0.11,,0.10,0.07,,,,0.08,EIA861M
4,2003,7,0.12,,0.10,0.07,,,,0.09,EIA861M
4,2003,8,0.11,,0.09,0.07,,,,0.08,EIA861M
4,2003,9,0.11,,0.09,0.07,,,,0.08,EIA861M
4,2003,10,0.11,,0.10,0.07,,,,0.08,EIA861M
4,2003,11,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2003,12,0.11,,0.10,0.08,,,,0.09,EIA861M
4,2004,1,0.10,,0.10,0.08,,,,0.09,EIA861M
4,2004,2,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2004,3,0.11,,0.10,0.08,,,,0.09,EIA861M
4,2004,4,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2004,5,0.12,,0.10,0.08,,,,0.09,EIA861M
4,2004,6,0.12,,0.10,0.08,,,,0.09,EIA861M
4,2004,7,0.12,,0.10,0.08,,,,0.09,EIA861M
4,2004,8,0.10,,0.09,0.07,,,,0.08,EIA861M
4,2004,9,0.11,,0.10,0.08,,,,0.09,EIA861M
4,2004,10,0.12,,0.11,0.09,,,,0.10,EIA861M
4,2004,11,0.12,,0.11,0.08,,,,0.10,EIA861M
4,2004,12,0.13,,0.11,0.09,,,,0.10,EIA861M
4,2005,1,0.11,,0.10,0.08,,,,0.10,EIA861M
4,2005,2,0.11,,0.10,0.08,,,,0.09,EIA861M
4,2005,3,0.12,,0.11,0.09,,,,0.10,EIA861M
4,2005,4,0.11,,0.10,0.08,,,,0.09,EIA861M
4,2005,5,0.13,,0.12,0.09,,,,0.10,EIA861M
4,2005,6,0.12,,0.11,0.08,,,,0.09,EIA861M
4,2005,7,0.12,,0.11,0.09,,,,0.10,EIA861M
4,2005,8,0.14,,0.12,0.10,,,,0.11,EIA861M
4,2005,9,0.11,,0.09,0.07,,,,0.08,EIA861M
4,2005,10,0.13,,0.12,0.10,,,,0.11,EIA861M
4,2005,11,0.14,,0.13,0.11,,,,0.12,EIA861M
4,2005,12,0.15,,0.13,0.11,,,,0.13,EIA861M
4,2006,1,0.15,,0.14,0.12,,,,0.13,EIA861M
4,2006,2,0.12,,0.11,0.09,,,,0.10,EIA861M
4,2006,3,0.15,,0.14,0.12,,,,0.13,EIA861M
4,2006,4,0.15,,0.14,0.11,,,,0.12,EIA861M
4,2006,5,0.17,,0.16,0.13,,,,0.14,EIA861M
4,2006,6,0.16,,0.15,0.12,,,,0.13,EIA861M
4,2006,7,0.17,,0.15,0.12,,,,0.14,EIA861M
4,2006,8,0.18,,0.16,0.13,,,,0.15,EIA861M
4,2006,9,0.16,,0.15,0.12,,,,0.13,EIA861M
4,2006,10,0.16,,0.14,0.11,,,,0.13,EIA861M
4,2006,11,0.16,,0.15,0.12,,,,0.14,EIA861M
4,2006,12,0.16,,0.15,0.14,,,,0.14,EIA861M
4,2007,1,0.15,,0.14,0.12,,,,0.13,EIA861M
4,2007,2,0.14,,0.14,0.11,,,,0.12,EIA861M
4,2007,3,0.17,,0.16,0.13,,,,0.15,EIA861M
4,2007,4,0.14,,0.13,0.11,,,,0.12,EIA861M
4,2007,5,0.15,,0.14,0.12,,,,0.13,EIA861M
4,2007,6,0.16,,0.15,0.12,,,,0.13,EIA861M
4,2007,7,0.18,,0.17,0.14,,,,0.15,EIA861M
4,2007,8,0.20,,0.18,0.15,,,,0.16,EIA861M
4,2007,9,0.16,,0.15,0.12,,,,0.13,EIA861M
4,2007,10,0.21,,0.19,0.17,,,,0.18,EIA861M
4,2007,11,0.17,,0.16,0.13,,,,0.14,EIA861M
4,2007,12,0.22,,0.20,0.18,,,,0.19,EIA861M
4,2008,1,0.19,,0.18,0.16,,,,0.17,EIA861M
4,2008,2,0.18,,0.18,0.15,,,,0.16,EIA861M
4,2008,3,0.18,,0.17,0.15,,,,0.16,EIA861M
4,2008,4,0.18,,0.17,0.14,,,,0.16,EIA861M
4,2008,5,0.19,,0.18,0.15,,,,0.17,EIA861M
4,2008,6,0.20,,0.19,0.16,,,,0.17,EIA861M
4,2008,7,0.21,,0.19,0.17,,,,0.18,EIA861M
4,2008,8,0.20,,0.18,0.16,,,,0.17,EIA861M
4,2008,9,0.19,,0.18,0.15,,,,0.16,EIA861M
4,2008,10,0.18,,0.17,0.14,,,,0.15,EIA861M
4,2008,11,0.17,,0.17,0.13,,,,0.15,EIA861M
4,2008,12,0.16,,0.15,0.12,,,,0.13,EIA861M
4,2009,1,0.15,,0.14,0.12,,,,0.13,EIA861M
4,2009,2,0.15,,0.14,0.12,,,,0.13,EIA861M
4,2009,3,0.17,,0.16,0.13,,,,0.14,EIA861M
4,2009,4,0.17,,0.15,0.12,,,,0.13,EIA861M
4,2009,5,0.18,,0.16,0.13,,,,0.14,EIA861M
4,2009,6,0.19,,0.17,0.14,,,,0.15,EIA861M
4,2009,7,0.20,,0.18,0.15,,,,0.16,EIA861M
4,2009,8,0.17,,0.15,0.13,,,,0.14,EIA861M
4,2009,9,0.20,,0.18,0.15,,,,0.16,EIA861M
4,2009,10,0.21,,0.18,0.14,,,,0.16,EIA861M
4,2009,11,0.21,,0.19,0.16,,,,0.18,EIA861M
4,2009,12,0.19,,0.18,0.14,,,,0.16,EIA861M
4,2010,1,0.20,,0.18,0.15,,,,0.17,EIA861M
4,2010,2,0.22,,0.20,0.16,,,,0.18,EIA861M
4,2010,3,0.22,,0.20,0.15,,,,0.17,EIA861M
4,2010,4,0.22,,0.21,0.16,,,,0.18,EIA861M
4,2010,5,0.22,,0.19,0.16,,,,0.18,EIA861M
4,2010,6,0.22,,0.19,0.15,,,,0.17,EIA861M
4,2010,7,0.20,,0.18,0.14,,,,0.16,EIA861M
4,2010,8,0.19,,0.18,0.14,,,,0.16,EIA861M
4,2010,9,0.15,,0.17,0.16,,,,0.16,EIA861M
4,2010,10,0.19,,0.17,0.14,,,,0.15,EIA861M
4,2010,11,0.20,,0.18,0.15,,,,0.16,EIA861M
4,2010,12,0.20,,0.20,0.17,,,,0.18,EIA861M
4,2011,1,0.22,,0.21,0.17,,,,0.19,EIA861M
4,2011,2,0.21,,0.20,0.17,,,,0.19,EIA861M
4,2011,3,0.23,,0.21,0.18,,,,0.20,EIA861M
4,2011,4,0.21,,0.20,0.16,,,,0.18,EIA861M
4,2011,5,0.19,,0.18,0.15,,,,0.16,EIA861M
4,2011,6,0.22,,0.20,0.16,,,,0.18,EIA861M
4,2011,7,0.23,,0.20,0.16,,,,0.18,EIA861M
4,2011,8,0.21,,0.19,0.16,,,,0.17,EIA861M
4,2011,9,0.24,,0.22,0.17,,,,0.19,EIA861M
4,2011,10,0.25,,0.23,0.20,,,,0.21,EIA861M
4,2011,11,0.24,,0.23,0.19,,,,0.21,EIA861M
4,2011,12,0.23,,0.22,0.17,,,,0.19,EIA861M
4,2012,1,0.27,,0.26,0.22,,,,0.24,EIA861M
4,2012,2,0.21,,0.20,0.17,,,,0.18,EIA861M
4,2012,3,0.27,,0.25,0.22,,,,0.23,EIA861M
4,2012,4,0.23,,0.21,0.17,,,,0.19,EIA861M
4,2012,5,0.26,,0.24,0.20,,,,0.21,EIA861M
4,2012,6,0.24,,0.21,0.18,,,,0.19,EIA861M
4,2012,7,0.26,,0.24,0.20,,,,0.22,EIA861M
4,2012,8,0.26,,0.24,0.20,,,,0.22,EIA861M
4,2012,9,0.25,,0.22,0.19,,,,0.20,EIA861M
4,2012,10,0.23,,0.21,0.18,,,,0.19,EIA861M
4,2012,11,0.23,,0.21,0.16,,,,0.18,EIA861M
4,2012,12,0.23,,0.22,0.18,,,,0.20,EIA861M
4,2013,1,0.22,,0.21,0.17,,,,0.18,EIA861M
4,2013,2,0.23,,0.21,0.18,,,,0.20,EIA861M
4,2013,3,0.22,,0.20,0.17,,,,0.18,EIA861M
4,2013,4,0.23,,0.22,0.18,,,,0.19,EIA861M
4,2013,5,0.25,,0.23,0.18,,,,0.20,EIA861M
4,2013,6,0.23,,0.21,0.16,,,,0.18,EIA861M
4,2013,7,0.24,,0.22,0.19,,,,0.20,EIA861M
4,2013,8,0.22,,0.20,0.15,,,,0.17,EIA861M
4,2013,9,0.22,,0.19,0.15,,,,0.17,EIA861M
4,2013,10,0.22,,0.20,0.16,,,,0.18,EIA861M
4,2013,11,0.23,,0.22,0.18,,,,0.20,EIA861M
4,2013,12,0.23,,0.22,0.19,,,,0.20,EIA861M
4,2014,1,0.21,,0.20,0.15,,,,0.17,EIA861M
4,2014,2,0.23,,0.21,0.17,,,,0.19,EIA861M
4,2014,3,0.21,,0.20,0.16,,,,0.18,EIA861M
4,2014,4,0.23,,0.20,0.16,,,,0.18,EIA861M
4,2014,5,0.24,,0.22,0.17,,,,0.19,EIA861M
4,2014,6,0.26,,0.23,0.19,,,,0.21,EIA861M
4,2014,7,0.26,,0.23,0.19,,,,0.21,EIA861M
4,2014,8,0.26,,0.23,0.19,,,,0.21,EIA861M
4,2014,9,0.23,,0.21,0.17,,,,0.19,EIA861M
4,2014,10,0.24,,0.22,0.18,,,,0.20,EIA861M
4,2014,11,0.23,,0.21,0.17,,,,0.19,EIA861M
4,2014,12,0.20,,0.19,0.15,,,,0.16,EIA861M
4,2015,1,0.21,,0.20,0.15,,,,0.17,EIA861M
4,2015,2,0.20,,0.19,0.15,,,,0.17,EIA861M
4,2015,3,0.20,,0.19,0.15,,,,0.16,EIA861M
4,2015,4,0.22,,0.20,0.15,,,,0.17,EIA861M
4,2015,5,0.21,,0.19,0.14,,,,0.16,EIA861M
4,2015,6,0.24,,0.21,0.18,,,,0.19,EIA861M
4,2015,7,0.23,,0.20,0.16,,,,0.18,EIA861M
4,2015,8,0.22,,0.20,0.16,,,,0.18,EIA861M
4,2015,9,0.21,,0.19,0.15,,,,0.17,EIA861M
4,2015,10,0.21,,0.19,0.14,,,,0.16,EIA861M
4,2015,11,0.23,,0.21,0.17,,,,0.19,EIA861M
4,2015,12,0.18,,0.17,0.13,,,,0.15,EIA861M
4,2016,1,0.19,,0.18,0.13,,,,0.15,EIA861M
4,2016,2,0.20,,0.18,0.14,,,,0.16,EIA861M
4,2016,3,0.22,,0.20,0.16,,,,0.18,EIA861M
4,2016,4,0.24,,0.22,0.17,,,,0.19,EIA861M
4,2016,5,0.24,,0.21,0.17,,,,0.18,EIA861M
4,2016,6,0.25,,0.22,0.16,,,,0.19,EIA861M
4,2016,7,0.24,,0.22,0.17,,,,0.19,EIA861M
4,2016,8,0.22,,0.20,0.15,,,,0.17,EIA861M
4,2016,9,0.24,,0.21,0.16,,,,0.18,EIA861M
4,2016,10,0.24,,0.22,0.18,,,,0.20,EIA861M
4,2016,11,0.23,,0.22,0.17,,,,0.19,EIA861M
4,2016,12,0.23,,0.22,0.17,,,,0.19,EIA861M
4,2017,1,0.24,,0.23,0.18,,,,0.20,EIA861M
4,2017,2,0.23,,0.22,0.18,,,,0.19,EIA861M
4,2017,3,0.26,,0.24,0.19,,,,0.21,EIA861M
4,2017,4,0.23,,0.21,0.16,,,,0.18,EIA861M
4,2017,5,0.25,,0.23,0.18,,,,0.20,EIA861M
4,2017,6,0.25,,0.23,0.18,,,,0.20,EIA861M
4,2017,7,0.25,,0.23,0.18,,,,0.20,EIA861M
4,2017,8,0.23,,0.21,0.16,,,,0.18,EIA861M
4,2017,9,0.24,,0.21,0.16,,,,0.18,EIA861M
4,2017,10,0.23,,0.21,0.17,,,,0.18,EIA861M
4,2017,11,0.24,,0.22,0.17,,,,0.19,EIA861M
4,2017,12,0.24,,0.22,0.18,,,,0.20,EIA861M
